Epoch: 0 | Step: 1 | loss: -418047.96875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 7 | loss: -718038.06250 | acc: 0.10000 | recall: 0.16667 | f1 score: 0.12500
Epoch: 1 | Step: 8 | loss: -962873.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 9 | loss: -812098.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 10 | loss: -926321.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 11 | loss: -841813.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 12 | loss: -863185.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 13 | loss: -879013.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 14 | loss: -792341.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 15 | loss: -929308.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 16 | loss: -921598.31250 | acc: 0.09091 | recall: 0.09091 | f1 score: 0.09091
Epoch: 1 | Step: 17 | loss: -955030.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 18 | loss: -795328.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 19 | loss: -712229.50000 | acc: 0.11111 | recall: 0.11111 | f1 score: 0.11111
Epoch: 1 | Step: 20 | loss: -965167.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 21 | loss: -778986.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 22 | loss: -929516.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 23 | loss: -927990.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 24 | loss: -861349.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 25 | loss: -835965.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 26 | loss: -979697.75000 | acc: 0.10000 | recall: 0.50000 | f1 score: 0.16667
Epoch: 1 | Step: 27 | loss: -766562.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 28 | loss: -807976.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 29 | loss: -745596.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 30 | loss: -861987.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 31 | loss: -842668.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | mean loss: -105365.46875 | total acc: 0.03404 | total recall: 0.04878 | total f1 scroe: 0.04010
Epoch: 2 | Step: 1 | loss: -1159571.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 2 | loss: -1275196.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 3 | loss: -1022717.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 4 | loss: -1263403.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 5 | loss: -1011188.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 6 | loss: -1034367.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 7 | loss: -1015554.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 8 | loss: -1171333.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 9 | loss: -924079.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 10 | loss: -1386998.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 11 | loss: -1130554.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 12 | loss: -1136251.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 13 | loss: -974961.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 14 | loss: -1254981.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 15 | loss: -1381359.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 16 | loss: -813931.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 17 | loss: -1326428.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 18 | loss: -1211575.62500 | acc: 0.33333 | recall: 0.16667 | f1 score: 0.22222
Epoch: 2 | Step: 19 | loss: -809857.43750 | acc: 1.00000 | recall: 0.11111 | f1 score: 0.20000
Epoch: 2 | Step: 20 | loss: -1406306.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 21 | loss: -1352894.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 22 | loss: -1180273.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 23 | loss: -1271934.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 24 | loss: -1156998.50000 | acc: 0.25000 | recall: 0.20000 | f1 score: 0.22222
Epoch: 2 | Step: 25 | loss: -1125957.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 26 | loss: -1258545.12500 | acc: 0.50000 | recall: 0.22222 | f1 score: 0.30769
Epoch: 2 | Step: 27 | loss: -1268832.87500 | acc: 0.50000 | recall: 0.33333 | f1 score: 0.40000
Epoch: 2 | Step: 28 | loss: -1400707.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 29 | loss: -980225.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 30 | loss: -1234037.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | Step: 31 | loss: -1242392.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 2 | mean loss: -142454.39062 | total acc: 0.14286 | total recall: 0.03571 | total f1 scroe: 0.05714
Epoch: 3 | Step: 1 | loss: -1766275.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 2 | loss: -1332724.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 3 | loss: -1023793.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 4 | loss: -1557134.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 5 | loss: -1795984.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 6 | loss: -1788409.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 7 | loss: -1239966.00000 | acc: 0.14286 | recall: 0.16667 | f1 score: 0.15385
Epoch: 3 | Step: 8 | loss: -1290246.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 9 | loss: -1718329.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 10 | loss: -1506883.75000 | acc: 0.25000 | recall: 0.12500 | f1 score: 0.16667
Epoch: 3 | Step: 11 | loss: -1267802.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 12 | loss: -1475294.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 13 | loss: -1568655.87500 | acc: 0.14286 | recall: 0.33333 | f1 score: 0.20000
Epoch: 3 | Step: 14 | loss: -1798449.50000 | acc: 0.33333 | recall: 0.25000 | f1 score: 0.28571
Epoch: 3 | Step: 15 | loss: -1644273.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 16 | loss: -1815574.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 17 | loss: -1811879.87500 | acc: 0.11111 | recall: 0.20000 | f1 score: 0.14286
Epoch: 3 | Step: 18 | loss: -1736141.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 19 | loss: -1704521.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 20 | loss: -1410060.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 21 | loss: -1728137.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 22 | loss: -1769758.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 23 | loss: -1512516.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 24 | loss: -1783367.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 25 | loss: -1645388.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 26 | loss: -1816582.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 27 | loss: -1466699.87500 | acc: 0.33333 | recall: 0.14286 | f1 score: 0.20000
Epoch: 3 | Step: 28 | loss: -1797516.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 29 | loss: -1842306.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 30 | loss: -1734576.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | Step: 31 | loss: -1402909.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 3 | mean loss: -195874.65625 | total acc: 0.04839 | total recall: 0.03636 | total f1 scroe: 0.04152
Epoch: 4 | Step: 1 | loss: -1896593.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 2 | loss: -2131129.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 3 | loss: -1784838.25000 | acc: 0.12500 | recall: 0.14286 | f1 score: 0.13333
Epoch: 4 | Step: 4 | loss: -1603846.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 5 | loss: -2206391.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 6 | loss: -1294518.00000 | acc: 0.14286 | recall: 0.12500 | f1 score: 0.13333
Epoch: 4 | Step: 7 | loss: -2116595.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 8 | loss: -2113428.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 9 | loss: -2179030.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 10 | loss: -2182689.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 11 | loss: -2157054.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 12 | loss: -2089247.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 13 | loss: -2240969.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 14 | loss: -2175302.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 15 | loss: -2167090.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 16 | loss: -2086525.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 17 | loss: -2171831.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 18 | loss: -2166200.25000 | acc: 0.16667 | recall: 0.25000 | f1 score: 0.20000
Epoch: 4 | Step: 19 | loss: -1607885.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 20 | loss: -1888630.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 21 | loss: -2179760.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 22 | loss: -2027105.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 23 | loss: -2130189.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 24 | loss: -1891520.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 25 | loss: -2227605.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 26 | loss: -2072476.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 27 | loss: -1579648.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 28 | loss: -1352353.50000 | acc: 0.20000 | recall: 0.12500 | f1 score: 0.15385
Epoch: 4 | Step: 29 | loss: -1823951.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 30 | loss: -1970661.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | Step: 31 | loss: -2195271.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 4 | mean loss: -242954.06250 | total acc: 0.02273 | total recall: 0.02439 | total f1 scroe: 0.02353
Epoch: 5 | Step: 1 | loss: -2355886.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 2 | loss: -2326248.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 3 | loss: -2097452.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 4 | loss: -2270679.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 5 | loss: -2053465.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 6 | loss: -2234889.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 7 | loss: -2151658.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 8 | loss: -2059525.87500 | acc: 0.50000 | recall: 0.25000 | f1 score: 0.33333
Epoch: 5 | Step: 9 | loss: -2066375.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 10 | loss: -1868221.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 11 | loss: -1877442.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 12 | loss: -2386264.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 13 | loss: -1981305.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 14 | loss: -2355814.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 15 | loss: -2331025.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 16 | loss: -2349885.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 17 | loss: -2193897.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 18 | loss: -1812617.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 19 | loss: -2179053.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 20 | loss: -2007938.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 21 | loss: -1826238.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 22 | loss: -2171998.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 23 | loss: -2236334.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 24 | loss: -2380853.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 25 | loss: -2377781.25000 | acc: 0.33333 | recall: 0.25000 | f1 score: 0.28571
Epoch: 5 | Step: 26 | loss: -2092593.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 27 | loss: -2242045.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 28 | loss: -2372578.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 29 | loss: -2376654.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 30 | loss: -2381366.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | Step: 31 | loss: -2292570.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 5 | mean loss: -266577.37500 | total acc: 0.03704 | total recall: 0.01198 | total f1 scroe: 0.01810
Epoch: 6 | Step: 1 | loss: -2339859.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 2 | loss: -2302952.00000 | acc: 0.16667 | recall: 0.12500 | f1 score: 0.14286
Epoch: 6 | Step: 3 | loss: -2195599.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 4 | loss: -2403279.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 5 | loss: -2449135.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 6 | loss: -2055497.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 7 | loss: -2421074.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 8 | loss: -2463454.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 9 | loss: -2163721.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 10 | loss: -2219636.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 11 | loss: -2167148.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 12 | loss: -2114521.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 13 | loss: -2454289.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 14 | loss: -2168585.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 15 | loss: -2009208.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 16 | loss: -2444448.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 17 | loss: -1739336.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 18 | loss: -2251122.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 19 | loss: -2439175.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 20 | loss: -1909787.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 21 | loss: -2306062.00000 | acc: 0.12500 | recall: 0.14286 | f1 score: 0.13333
Epoch: 6 | Step: 22 | loss: -2442672.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 23 | loss: -2276570.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 24 | loss: -2123057.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 25 | loss: -2436863.50000 | acc: 0.50000 | recall: 0.16667 | f1 score: 0.25000
Epoch: 6 | Step: 26 | loss: -1966245.50000 | acc: 1.00000 | recall: 0.14286 | f1 score: 0.25000
Epoch: 6 | Step: 27 | loss: -2239081.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 28 | loss: -2020006.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 29 | loss: -2354454.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 30 | loss: -2438402.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | Step: 31 | loss: -2444539.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 6 | mean loss: -274644.81250 | total acc: 0.03704 | total recall: 0.02439 | total f1 scroe: 0.02941
Epoch: 7 | Step: 1 | loss: -1975669.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 2 | loss: -2508054.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 3 | loss: -2549897.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 4 | loss: -2356870.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 5 | loss: -1391760.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 6 | loss: -2232296.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 7 | loss: -2492199.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 8 | loss: -2185431.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 9 | loss: -2271735.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 10 | loss: -2502311.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 11 | loss: -2501718.00000 | acc: 0.16667 | recall: 0.14286 | f1 score: 0.15385
Epoch: 7 | Step: 12 | loss: -2056790.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 7 | Step: 13 | loss: -2296059.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
