Epoch: 0 | Step: 1 | loss: 838.85498 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 48 | loss: -187167.59375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 49 | loss: -200579.98438 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 50 | loss: -136477.84375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 51 | loss: -51759.10938 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 52 | loss: -127931.23438 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 53 | loss: -173616.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 54 | loss: -172436.17188 | acc: 0.09091 | recall: 0.16667 | f1 score: 0.11765
Epoch: 0 | Step: 55 | loss: -216595.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 56 | loss: -178587.53125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 57 | loss: -150849.15625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 58 | loss: -182617.56250 | acc: 0.20000 | recall: 0.28571 | f1 score: 0.23529
Epoch: 0 | Step: 59 | loss: -192633.28125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 60 | loss: -211819.51562 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 61 | loss: -198658.57812 | acc: 0.50000 | recall: 0.16667 | f1 score: 0.25000
Epoch: 0 | Step: 62 | loss: -219685.60938 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 63 | loss: -176810.26562 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 64 | loss: -250785.03125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 65 | loss: -249602.01562 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 66 | loss: -207160.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 67 | loss: -157707.09375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 68 | loss: -206743.92188 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 69 | loss: -258114.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 70 | loss: -222364.09375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 71 | loss: -320995.46875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 72 | loss: -300324.75000 | acc: 0.16667 | recall: 0.16667 | f1 score: 0.16667
Epoch: 0 | Step: 73 | loss: -214590.28125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 74 | loss: -304280.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 75 | loss: -315427.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 76 | loss: -261386.48438 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 77 | loss: -240267.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 78 | loss: -257044.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 79 | loss: -160471.89062 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 80 | loss: -307907.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 81 | loss: -247443.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 82 | loss: -298665.46875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 83 | loss: -301315.84375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 84 | loss: -363294.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 85 | loss: -217372.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 86 | loss: -170730.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 87 | loss: -209569.29688 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 88 | loss: -350596.15625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 89 | loss: -353559.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 90 | loss: -295877.15625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 91 | loss: -376266.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 92 | loss: -350909.65625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 93 | loss: -322077.18750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 94 | loss: -321357.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 95 | loss: -397927.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 96 | loss: -326263.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 97 | loss: -334261.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 98 | loss: -361516.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 99 | loss: -411291.40625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 100 | loss: -315163.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 101 | loss: -392523.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 102 | loss: -430850.65625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 103 | loss: -389000.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 104 | loss: -325425.96875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 105 | loss: -327052.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 106 | loss: -402747.53125 | acc: 0.33333 | recall: 0.25000 | f1 score: 0.28571
Epoch: 0 | Step: 107 | loss: -450441.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 108 | loss: -373639.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 109 | loss: -458179.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 110 | loss: -364531.15625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 111 | loss: -456246.96875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 112 | loss: -416236.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 113 | loss: -427831.18750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 114 | loss: -375927.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 115 | loss: -446505.96875 | acc: 0.07692 | recall: 0.16667 | f1 score: 0.10526
Epoch: 0 | Step: 116 | loss: -450946.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 117 | loss: -463419.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 118 | loss: -439852.18750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 119 | loss: -392993.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 120 | loss: -418667.03125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 121 | loss: -415579.78125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 122 | loss: -467386.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 123 | loss: -413628.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 124 | loss: -386806.37500 | acc: 0.09091 | recall: 0.14286 | f1 score: 0.11111
Epoch: 0 | Step: 125 | loss: -405763.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 126 | loss: -461308.53125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | Step: 127 | loss: -301594.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 0 | mean loss: -22604.83789 | total acc: 0.03404 | total recall: 0.02292 | total f1 scroe: 0.02740
Epoch: 1 | Step: 1 | loss: -460160.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 2 | loss: -424026.90625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 3 | loss: -325016.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 4 | loss: -452022.90625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 5 | loss: -279045.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 6 | loss: -524302.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 7 | loss: -515269.34375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 8 | loss: -495123.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 9 | loss: -344809.59375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 10 | loss: -527311.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 11 | loss: -386998.84375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 12 | loss: -420773.09375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 13 | loss: -561480.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 14 | loss: -463541.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 15 | loss: -427340.84375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 16 | loss: -585584.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 17 | loss: -562709.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 18 | loss: -501409.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 19 | loss: -486830.40625 | acc: 0.25000 | recall: 0.33333 | f1 score: 0.28571
Epoch: 1 | Step: 20 | loss: -547768.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 21 | loss: -489857.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 22 | loss: -480471.53125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 23 | loss: -343649.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 24 | loss: -425948.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 25 | loss: -601286.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 26 | loss: -477283.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 27 | loss: -292293.03125 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 28 | loss: -555552.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 29 | loss: -607670.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 30 | loss: -401905.96875 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 31 | loss: -476185.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 32 | loss: -603654.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 33 | loss: -584689.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 34 | loss: -177307.09375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 35 | loss: -394077.59375 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 36 | loss: -504764.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 37 | loss: -398845.84375 | acc: 0.16667 | recall: 0.50000 | f1 score: 0.25000
Epoch: 1 | Step: 38 | loss: -407648.15625 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 39 | loss: -627769.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 40 | loss: -670484.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 41 | loss: -465074.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 42 | loss: -472460.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 43 | loss: -619269.68750 | acc: 0.07692 | recall: 0.33333 | f1 score: 0.12500
Epoch: 1 | Step: 44 | loss: -518340.25000 | acc: 0.11111 | recall: 0.12500 | f1 score: 0.11765
Epoch: 1 | Step: 45 | loss: -603672.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 46 | loss: -550492.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 47 | loss: -643108.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 48 | loss: -468659.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 49 | loss: -583428.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 50 | loss: -661243.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 51 | loss: -613165.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 52 | loss: -645330.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 53 | loss: -627980.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 54 | loss: -683357.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 55 | loss: -560547.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 56 | loss: -608519.37500 | acc: 0.06250 | recall: 0.25000 | f1 score: 0.10000
Epoch: 1 | Step: 57 | loss: -657673.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 58 | loss: -613810.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 59 | loss: -726795.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 60 | loss: -717089.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 61 | loss: -680058.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 62 | loss: -663285.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 63 | loss: -722803.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 64 | loss: -615216.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 65 | loss: -697005.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 66 | loss: -670839.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 67 | loss: -537987.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 68 | loss: -601093.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 69 | loss: -489854.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 70 | loss: -633133.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 71 | loss: -584446.75000 | acc: 0.06667 | recall: 0.12500 | f1 score: 0.08696
Epoch: 1 | Step: 72 | loss: -600017.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 73 | loss: -730760.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 74 | loss: -558480.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 75 | loss: -633569.56250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 76 | loss: -504341.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 77 | loss: -675876.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 78 | loss: -614219.87500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 79 | loss: -767445.12500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 80 | loss: -739946.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 81 | loss: -752112.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 82 | loss: -734386.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 83 | loss: -747402.62500 | acc: 0.25000 | recall: 0.25000 | f1 score: 0.25000
Epoch: 1 | Step: 84 | loss: -728533.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 85 | loss: -795940.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 86 | loss: -648929.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 87 | loss: -838854.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 88 | loss: -821729.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 89 | loss: -740477.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 90 | loss: -699981.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 91 | loss: -680443.68750 | acc: 1.00000 | recall: 0.09091 | f1 score: 0.16667
Epoch: 1 | Step: 92 | loss: -580416.62500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 93 | loss: -840940.00000 | acc: 0.33333 | recall: 0.60000 | f1 score: 0.42857
Epoch: 1 | Step: 94 | loss: -781444.93750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 95 | loss: -844344.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 96 | loss: -553495.31250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 97 | loss: -797878.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 98 | loss: -696287.25000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 99 | loss: -672827.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 100 | loss: -662176.43750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 101 | loss: -698549.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 102 | loss: -884385.37500 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 103 | loss: -591420.75000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 104 | loss: -848821.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 105 | loss: -900989.50000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 106 | loss: -893405.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 107 | loss: -713067.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 108 | loss: -719759.18750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 109 | loss: -900245.00000 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 110 | loss: -882704.06250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 111 | loss: -706514.68750 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
Epoch: 1 | Step: 112 | loss: -643665.81250 | acc: 0.00000 | recall: 0.00000 | f1 score: 0.00000
